xD,Sw,PVI,case
0.8614357262103506,0.2,0.2,waterflood
0.8631051752921536,0.2,0.2,waterflood
0.8647746243739566,0.2,0.2,waterflood
0.8664440734557596,0.2,0.2,waterflood
0.8681135225375626,0.2,0.2,waterflood
0.8697829716193657,0.2,0.2,waterflood
0.8714524207011687,0.2,0.2,waterflood
0.8731218697829717,0.2,0.2,waterflood
0.8747913188647747,0.2,0.2,waterflood
0.8764607679465777,0.2,0.2,waterflood
0.8781302170283807,0.2,0.2,waterflood
0.8797996661101837,0.2,0.2,waterflood
0.8814691151919867,0.2,0.2,waterflood
0.8831385642737897,0.2,0.2,waterflood
0.8848080133555927,0.2,0.2,waterflood
0.8864774624373957,0.2,0.2,waterflood
0.8881469115191987,0.2,0.2,waterflood
0.8898163606010017,0.2,0.2,waterflood
0.8914858096828047,0.2,0.2,waterflood
0.8931552587646077,0.2,0.2,waterflood
0.8948247078464107,0.2,0.2,waterflood
0.8964941569282138,0.2,0.2,waterflood
0.8981636060100168,0.2,0.2,waterflood
0.8998330550918198,0.2,0.2,waterflood
0.9015025041736228,0.2,0.2,waterflood
0.9031719532554258,0.2,0.2,waterflood
0.9048414023372288,0.2,0.2,waterflood
0.9065108514190318,0.2,0.2,waterflood
0.9081803005008348,0.2,0.2,waterflood
0.9098497495826378,0.2,0.2,waterflood
0.9115191986644408,0.2,0.2,waterflood
0.9131886477462438,0.2,0.2,waterflood
0.9148580968280468,0.2,0.2,waterflood
0.9165275459098498,0.2,0.2,waterflood
0.9181969949916527,0.2,0.2,waterflood
0.9198664440734557,0.2,0.2,waterflood
0.9215358931552587,0.2,0.2,waterflood
0.9232053422370617,0.2,0.2,waterflood
0.9248747913188649,0.2,0.2,waterflood
0.9265442404006679,0.2,0.2,waterflood
0.9282136894824708,0.2,0.2,waterflood
0.9298831385642738,0.2,0.2,waterflood
0.9315525876460768,0.2,0.2,waterflood
0.9332220367278798,0.2,0.2,waterflood
0.9348914858096828,0.2,0.2,waterflood
0.9365609348914858,0.2,0.2,waterflood
0.9382303839732888,0.2,0.2,waterflood
0.9398998330550918,0.2,0.2,waterflood
0.9415692821368948,0.2,0.2,waterflood
0.9432387312186978,0.2,0.2,waterflood
0.9449081803005008,0.2,0.2,waterflood
0.9465776293823038,0.2,0.2,waterflood
0.9482470784641068,0.2,0.2,waterflood
0.9499165275459098,0.2,0.2,waterflood
0.9515859766277129,0.2,0.2,waterflood
0.9532554257095159,0.2,0.2,waterflood
0.9549248747913189,0.2,0.2,waterflood
0.9565943238731219,0.2,0.2,waterflood
0.9582637729549249,0.2,0.2,waterflood
0.9599332220367279,0.2,0.2,waterflood
0.9616026711185309,0.2,0.2,waterflood
0.9632721202003339,0.2,0.2,waterflood
